,id,photo,text,tags
1526,1911,photos/photo_1527@22-01-2024_12-00-02.jpg,"📢 RAGE club 

Congratulations on the beginning of the semester! Feeling like making it a bit more poetic? 😏
RAGE club invites you to a poetry evening!

🌍 There will be poems in , there might be poems in , there may even be poems in , if you propose one!

👉 If you're feeling like reciting a poem, please, register . If you only want to listen, just come to the event! There also is an option .

📌 Time: 
📌 Venue: to be announced in the ","['Programming', 'Seminar']"
1527,1912,photos/photo_1528@23-01-2024_10-06-11.jpg,"

InnoWWW club invites everyone to take part in the first student game “What? Where? When?” (""Что? Где? Когда?"") at 2024 year! 

The game format is team, each team has 6 people or less. The questions are not thematic and not so hard. 
If you haven't found a team, you can still take part in the game. Teams will be formed from individual players.

",
1528,1913,photos/photo_1529@23-01-2024_15-55-10.jpg,"

On January 25, join the celebration of the annual holiday ""Student Day""

Award ceremony for the most outstanding students (a closed event by your email invitation only)
Registration: 17:00 - 17:55
🔸 To volunteer apply 
We will dance to powerful and cool tracks with DJ Aymen. Bar 108 will enhance your evening.
✅ You can register for the afterparty 

🏠","['Music', 'Dance', 'Volunteering', 'Programming']"
1529,1914,photos/photo_1530@23-01-2024_18-08-01.jpg,"
The event is organized by the Center for Global IT Cooperation in collaboration with Plekhanov Russian University of Economics.

: February 1, 2024
: Moscow
",
1530,1915,photos/photo_1531@24-01-2024_11-34-53.jpg,"
•  Candidate of Technical Sciences;
•  Head of laboratory and development of compact process models, JSC ""NIIME"" , the leading Russian research center for scientific and technological research in the field of micro- and nanoelectronics, development and production of semiconductor products, Moscow, Zelenograd.
",
1531,1916,photos/photo_1532@25-01-2024_10-29-35.jpg,"

The VK Education team congratulates on the Student's Day and launches a chatbot in honor of the holiday. 

You will have to choose which activities your day will consist of — at the end you will receive a customized schedule for your ideal day and a recommendation of programs from VK Education for the development of flexible and professional skills.

🏅 Users who will receive gifts to choose from from VK services and products: promo codes for the Cloud  , VK Music or VK Play Cloud, as well as ""Other Business"" points.
Users who  on their VK page will be able to participate in the drawing of valuable prizes: VK Mini Capsules with Marusya, bombers and backpacks from the VK Store or wireless headphones.

",['Artificial Intelligence']
1532,1917,photos/photo_1533@25-01-2024_15-31-34.jpg," 

Student Lounge Zone is a place with different stations and cozy atmosphere. Join us for fun activities and socializing after the New Year holidays! 


- Board games 
- Twister 
- Data Science qiuz
- Badminton 
- Just Dance 
- GDE Showcase
- Art therapy zone 
- Quizizz
 “Assemle the food” with WEGs
- Chess
",['Game']
1533,1919,photos/photo_1534@26-01-2024_12-30-22.jpg,"📕 The first week of the semester is almost over. It means you're welcome to attend the Poetry Evening!

📌 See you at!",['Seminar']
1534,1920,photos/photo_1535@26-01-2024_14-36-54.jpg,"📣

Music that has had a great influence on several generations. Melodies that each of you has heard. The energy of a sound that gives goosebumps.Yes, yes! The same guys who stirred up the world by performing under the name Queen Real Tribute. 

A real SENSATION in the world of music! Having overcome many borders and distances on the way to Russia, they are ready to give one of the brightest shows. Staging of the European level at the top venues of our country. 

THE SHOW MUST GO ON! 

","['Music', 'Concert', 'Master Class', 'Programming']"
1535,1921,photos/photo_1536@26-01-2024_17-59-50.jpg," 

GirlPower is the first and largest women's football school in Russia. The training is suitable for girls of different training levels and will be held taking into account the physical abilities and athletic experience of the participants. Therefore, beginners will also be able to take part in them!

The Girl Power training will be conducted by coach . 
More info about GirlPower .

🎽  We recommend wearing a comfortable T-shirt, shorts, socks, shoes should be chosen for playing on the parquet (futsal, sneakers). 
",['Sports']
1536,1922,photos/photo_1537@27-01-2024_18-31-14.jpg,"🎼 

The rock performance was based on two stories. Yakut epic and a love story based on real events are woven into one plot.

You will get acquainted with the original songs and arrangements of the  in the style of rock, pop-rock, ethno-rock, blues.

The time before the concert will be brightened up with drinks from Bar 108 and a delicious treats.

📆 When: January 31, 19:00
🏛Where: ArtSpace, Bradbury Hall
🎫 Registration form ","['Music', 'Concert', 'Programming']"
1537,1923,photos/photo_1538@28-01-2024_10-54-22.jpg,"as part of the ""Innopolis. Science"" seminar scientists will explore the organization of communications in distributed and federated learning, as well as news analysis and impact on people through machine learning. (in Russian)


""Different aspects of communication organization in distributed and federated learning""       
Alexander Beznosikov, MIPT 

Alexander Beznosikov's meeting with students and staff of Innopolis University
(discussion of the opening of the Laboratory of Mathematical Foundations of Distributed and Federated Learning in the IT university).
.
""Interdisciplinary analysis of news streams and modeling of information impact on people""
Victor Lobachev, MSU
","['Machine Learning', 'Seminar', 'Science', 'Talk']"
1538,1924,photos/photo_1539@28-01-2024_17-29-58.jpg," 

🔥 Hello! Congratulations on the start of the new academic year. And here's the first student news 


IU celebrated on January 25th by honoring students for outstanding achievements, awarding the ""Scholarship 1519"", and holding an after-party.

Rafail Venediktov was named one of the best in the ""Entrepreneur"" category

Tutors and freshers met again for a cool event

",['Party']
1539,1927,photos/photo_1540@29-01-2024_16-31-14.jpg,"
A project to promote creative entrepreneurship among schoolchildren, students and working youth. Within the framework of the case-championship, participants not only independently study the concept of creative entrepreneurship, but also acquire case-solving skills and skills for developing project ideas.

🏅 Finalists and winners are awarded valuable prizes, including participation in a three-day Forum in Moscow, branded and award-winning products.

⏰ : February 1, 2024
",
1540,1928,photos/photo_1541@29-01-2024_18-15-20.jpg,"

""IT Planet 2024"" is a practice-oriented competition aimed at identifying and supporting talented students and ICT professionals between the ages of 18 and 35. 

The competition program covers such areas as programming, robotics, AI, operating system administration and others.


- The Findigital Sporttech Innovation Cup 2024
- The Olympiad ""Terra-Polytech 2024""
- Program ""The Unlimited Possibilities"" 

 Each destination has its own deadline - you need to register for most of them before March 20.
 May 24 - 27, 2024
",
1541,1929,photos/photo_1542@30-01-2024_09-00-51.jpg,"🔥🔥

As part of the mathematical seminar ""Innopolis. Science,"" there will be a meeting with Alexander Beznosikov for students and staff of the university. Together, we will discuss the establishment of the Laboratory for Mathematical Foundations of Distributed and Federated Learning in IT education, as well as the student enrollment.

⏰ January 30, at 4:30 PM
📍Room 313","['Seminar', 'Mathematics', 'Science']"
1542,1930,photos/photo_1543@30-01-2024_09-09-02.jpg,"
The Tinkoff scholarship not only increases the student balance by 25,000 rubles every month, but also opens up a huge number of opportunities: cool community, materials for studies, internships. 

: you need to be a full-time student of any course except the final year, study well and pass a competitive selection process, which consists of an exam, a portfolio and an interview.

: analytics or data development.
 April 7
👉 ",
1543,1931,photos/photo_1544@30-01-2024_11-47-59.jpg,"
•  Head of the Technical Writers Department at Ozon Tech.
•  Involved in documentation since 2019.
•  Bachelor's degree from IU in 2018, studied telecommunications and software development at NURE; additional education in digital project management from HSE and in practical psychology from MPI.
•  Speaker at conferences and meetups, author of articles on Habr, and mentor.
",
1544,1932,photos/photo_1545@30-01-2024_14-00-48.jpg,"📣 Comedians from  have finally finished the New Year's salads and prepared a new stand-up show for you! And drinks from Bar 108 will make your evening even more enjoyable and comfortable. Performing for you:

- Anna Gromova
- Valeria Skvortsova
- Inga Ezhova
- Kristina Smolyanko
- Rostislav Kulik
- Albert Shad

📅: Friday, February 2nd, 7:00 pm
📍: ArtSpace, Bradbury Hall

Tickets at the
🔞",['Programming']
1545,1933,photos/photo_1546@30-01-2024_16-01-35.jpg,"
Robot Battle is a grand championship where robots of engineers from different countries will fight in the ring.
16 unique robots from Russia, Belarus, Brazil, Chile, Iran, Kazakhstan, UAE, China, India and Ecuador will compete in exciting duels.

24.02 - 1/8 of the superfinal
25.02 - 1/4 of the superfinal
26.02 - the final battles for the title of Super Champion of the Battle of Robots

👉  and ","['Robotics', 'Sports']"
1546,1934,photos/photo_1547@30-01-2024_16-57-59.jpg," 

Join us for 4 days with leading minds who will delve into current topics in ML. 
Lectures will cover topics such as Diffusion Models and Flow Matching, Optimization Methods for Variational Inequalities and Saddle Point Problems, and much more! 
Don't miss out on this event🔥 
To stay informed about the full schedule, join the group:
👉 ","['Machine Learning', 'Conference', 'Seminar', 'Workshop', 'Master Class']"
1547,1935,photos/photo_1548@30-01-2024_18-57-01.jpg,"🛎Dear students!

Our conversation with this student was super interesting. You know him as the leader of one of the largest IU student clubs, a tutor or representative. He was awarded  on The Student of the Year ceremony. We are glad to invite you to read interview with . 

Enjoy reading!",['Talk']
1548,1936,photos/photo_1549@30-01-2024_18-57-02.jpg,,
1549,1937,photos/photo_1550@30-01-2024_18-57-02.jpg,,
1550,1938,photos/photo_1551@30-01-2024_18-57-02.jpg,,
1551,1939,photos/photo_1552@30-01-2024_18-57-03.jpg,,
1552,1940,photos/photo_1553@30-01-2024_18-57-03.jpg,,
1553,1941,photos/photo_1554@30-01-2024_18-57-04.jpg,,
1554,1942,photos/photo_1555@30-01-2024_18-57-04.jpg,,
1555,1943,photos/photo_1556@30-01-2024_18-57-04.jpg,,
1556,1945,photos/photo_1557@31-01-2024_16-33-03.jpg,"

The design and educational intensive ""From idea to prototype"" according to the University model 2035 is a format of practice-oriented education that combines teamwork on a technological project, training on individual educational trajectories and digital tools for data—based process management. 

The intensive lasts for 3 months. Within the framework of this program, students work in interdisciplinary teams on projects that they have come up with themselves, or on tasks from customers (industrial companies). The goal of the team is to come from an idea to a working prototype.

👉 ",['Design']
1557,1946,photos/photo_1558@01-02-2024_09-44-05.jpg,"

The purpose of the Conference is the formation of the country's human resources potential. This is realized by consolidating the efforts of enterprises in the real sector of the economy, the state, fundamental and academic sciences aimed at finding, supporting and developing talented youth, taking into account the request of existing enterprises.


- Qualifying (correspondence) stage.
- Final (face-to-face) stage.


- IT technologies and exact sciences, including innovation in IT;
- Physics and Astronomy;
- Engineering, technology and instrumentation, including cyberphysical and aerospace systems and complexes, innovation in the industry;
- And many others.

: 10.09.2024
👉 , ","['Conference', 'Job Fair']"
1558,1947,photos/photo_1559@01-02-2024_11-40-14.jpg,"🛎

📍Do you want to earn Innopoints?
📍Upgrade your soft and hard skills?
📍Have a great time with 319?
📍Become a member of the kindest and most active community of volunteers?

Then you have come to the right place!

We have created a special  and  so that you are aware of all volunteer opportunities.
This channel publishes important information about current and new projects in which any interested student can take part, news and more.
In the chat you can offer your help or provide it if necessary.
In addition to intra-university projects, events outside the university are planned in the near future.

💚We will be glad to see every volunteer!","['Volunteering', 'Talk']"
1559,1948,photos/photo_1560@01-02-2024_13-06-00.jpg,"🏆 

The competition is an open source entry platform for students and schoolchildren. Participants will have to publish their own project or make a significant contribution to the development of one of the existing open source developments.

 🏅 The best participants of the competition will receive expertise from representatives of leading technology companies, will be able to prepare an article about the project for publication and participate in the selection for paid internships.

⏰  March 1, 2024
👉 ",
1560,1949,photos/photo_1561@01-02-2024_16-17-57.jpg,"

Kazan is preparing to become the epicenter of a unique competition, where everyone will be able to take part in open qualification in two exciting disciplines: . 

Competitions are a celebration for everyone who lives by dancing, who seeks harmony and precision in every movement. If you feel the rhythm in your heart and the dance flows in your blood, then Kazan is waiting for you. 

No pre-registration is required. The winners will be determined on March 1.

",['Dance']
1561,1950,photos/photo_1562@01-02-2024_18-30-11.jpg,"📣 Meet tomorrow at the   show

Comedians:
- Anna Gromova
- Valeria Skvortsova
- Inga Ezhova
- Kristina Smolyanko
- Rostislav Kulik
- Albert Shad

Bar 108 will make your evening even more enjoyable and comfortable.

📅: February 2nd, 7:00 pm
📍: ArtSpace, Bradbury Hall

Tickets at 
🔞",['Programming']
1562,1951,photos/photo_1563@02-02-2024_12-30-08.jpg,"📣Our ""Alterinno"" group plan to make a creative workshop about team performing.
Through different exercises you will learn how to cooperate on a stage, how to play different roles and what it feels like to be an actor.
⏰ 3rd February, 19:00
📌 #314

🇷🇺 Event Language: Russian only
👉 Join the ","['Workshop', 'Language Learning']"
1563,1952,photos/photo_1564@02-02-2024_15-01-21.jpg,"

We are engaged in  activities,  management, and  Our main goal is the of community members.

Community was born more than a year ago. And exactly a year ago, , we held our . We decided to repeat this presentation: to talk about , , and the .


18:00 — tea time & photo zone with Ryan Gosling and 18:30 — live music concert by  🎸
19:00 — presentation itself 
20:00 — after-party with a cozy atmosphere 

Language: 
Date: 
Location: 
Included:  🍰☕️

","['Talk', 'Volunteering']"
1564,1953,photos/photo_1565@04-02-2024_17-00-30.jpg," 

🔥 Good afternoon! We share with you news about the life of students of Innopolis University 

Special event for the future graduates of technical and IT universities as part of the ""Advanced Engineering Schools"". As well as the results of the grant competition for admission to master's programs

The student clubs organized a real entertaining and recreational evening, the atmosphere of which was simply incredible.

Students and staff from Band ""Тамай"" performed an amazing ethnic rock performance about love

","['Music', 'Concert']"
1565,1954,photos/photo_1566@05-02-2024_10-08-30.jpg,"
•  Head of the Technical Writers Department at Ozon Tech.
•  Involved in documentation since 2019.
•  Bachelor's degree from IU in 2018, studied telecommunications and software development at NURE; additional education in digital project management from HSE and in practical psychology from MPI.
•  Speaker at conferences and meetups, author of articles on Habr, and mentor.
",
1566,1956,photos/photo_1567@05-02-2024_15-25-00.jpg,"🚀

The competition is held in accordance with the Decree of the Government of the Russian Federation.

💰 Within the framework of the competition, 100 million rubles will be distributed in the form of grants. The best student teams will be able to receive financial support for projects in the amount of 1, 3 or 5 million rubles for the development of the student scientific community.

⏰ Registration deadline: February 28th
👉 More information ",['Science']
1567,1957,photos/photo_1568@05-02-2024_17-28-01.jpg,"
•  Lead Graphic Designer, course developer and tutor in design related courses.
•  14 years of experience in branding, conceptual design, web design, UX/UI, research and academic writing, visual arts. 
•  PhD in Education, Eötvös Loránd University, Hungary, 2019.",['Design']
1568,1958,photos/photo_1569@06-02-2024_09-09-01.jpg,"
The winners of the Habr Career rating will share their experience and current vacancies.


— public interview and resume analysis live with an experienced HR
specialist;
— collections of useful materials from cool specialists from companies: what is worth reading and watching to stay in the topic and download skills;
— Q&A session with HR and other specialists at the end of the week;
— a raffle of merch from Habr Career.

: February 12th
👉 ","['Job Fair', 'Contest']"
1569,1959,photos/photo_1570@06-02-2024_11-09-01.jpg,"

There is an idea to create a club about exciting game that trains not only physical endurance, but also the ability to focus and make the right decisions

If you had an experience of playing golf or you are just an enthusiast ready to help build a new community, then we are waiting for you!

We need people who are interested in the idea of creating such a club

",['Game']
1570,1960,photos/photo_1571@06-02-2024_12-30-13.jpg,"❤️ 

Love is in the air at Innopolis University!

Student Union & 319 team welcome you to celebrate love and the magic of togetherness at the event:

❣️ send valentine
❣️ save moments in love photo zone
❣️ have fun in different activities with your soulmate or friends
❣️ take part in the partner costume contest
❣️ join a bachata masterclass 
❣️ enjoy a romantic concert

📅 14th February (Wed), 18:00
➡️ Main Hall, Innopolis University","['Music', 'Concert', 'Programming']"
1571,1961,photos/photo_1572@06-02-2024_14-30-48.jpg,"
- What is the difference between the concepts of sustainable development and ESG.
- How do they affect the work of companies.
- How to build a career in the field of sustainable development.

The teachers of the course are the management and experts of the Bank of Russia, university professors, government representatives, experts from financial organizations and leading companies in the field of sustainable development. The training takes place online on the platform of the University of the Bank of Russia, you can join it at any time. The course includes 16 lectures, final testing and webinars. 

🏅 After completing the course, students will receive certificates.

👉 ","['Lecture', 'Master Class']"
1572,1962,photos/photo_1573@07-02-2024_09-33-22.jpg,"
• Graduate of MIPT (major in Data Mining), Yandex School of Data Analysis (major in Data Analysis);
• Candidate of Physical and Mathematical Sciences;
• Researcher, Visual Systems Laboratory, Institute of Applied Physics, Russian Academy of Sciences;
• Author of 82 publications, h-index = 11.
","['Data Science', 'Science']"
1573,1963,photos/photo_1574@07-02-2024_11-25-17.jpg,"UX Design Process: Empathy, Definition, and Ideation (considered for the ‘UX/UI’ elective course within the ‘Digital Product Management’ and ‘Data-Driven Management’ online Master’s programs)",
1574,1964,photos/photo_1575@07-02-2024_14-01-44.jpg,"

Join us to participate in a heartfelt event on Valentine's Day! 

❣️ Spread joy and love by performing a song, poem, or music at a romantic concert at 20:00 
🌟 To participate, fill out the form 

❣️Sign up to be a volunteer and let's make this Valentine's Day unforgettable!
🌟 To become a volunteer, visit the

Can't wait to celebrate love with you!

","['Concert', 'Music', 'Volunteering']"
1575,1966,photos/photo_1576@08-02-2024_09-58-49.jpg,"Nikita Yudin: Introduction to Reinforcement LearningConsidered for the ‘Reinforcement Learning and Intelligent Agents’ core course for MS-1Year
•  PhD student, Informatics and Management federal research center, Russian Academy of Sciences;
•  Master’s degree in Applied Mathematics and Computer Science (major - Logical and combinatorial methods of data analysis), MSU, 2020;
•  Researcher, Mathematical Optimization Methods Lab and Advanced Combinatorics and Network Applications Lab, MIPT National Research University.

","['Lecture', 'Master Class', 'Artificial Intelligence']"
1576,1967,photos/photo_1577@08-02-2024_16-01-10.jpg,"💖 

But the University has a wonderful tradition of sharing love through valentines.

🌟 Send a valentine to someone special or secret crush through 
Come to room  choose a special card for your friend or bring your own valentine and put it in the special box. 

On February 14th, our cupids will deliver heartfelt messages to the dorm room!

❣️Note:  

📌 
📌
Location: ",
1577,1969,photos/photo_1578@11-02-2024_11-54-50.jpg," is glad to invite you for an online webinar with the  Analytics Team Leader at Avito, 

📣 During the meeting, we will discuss the essential technical skills needed to work as a data analyst

👉 Artur will also talk about the available internships in Avito and the expected time for next internships wave 

📆  Sunday 11 February, 6 pm
📍 
🇬🇧  English

📌 Please register  if you are planning to attend the meeting",
1578,1970,photos/photo_1579@11-02-2024_18-02-08.jpg,"

That evening we will gather together to celebrate this important and tragic period in the history of our country. We invite you to watch two short films


1) ""The road of life. A look from the depths""
2) ""I won't forget""


🇷🇺",
1579,1971,photos/photo_1580@12-02-2024_16-33-00.jpg,"

Participants from 10 to 21 years old, as part of a team of 3 people, are invited to make a video about Russia's achievements in various fields: space exploration, aviation, shipbuilding, and energy. The format of the work is selected independently: It can be a short film, an interview, or even a music video.

: smartphone, laptop or go pro.

⏰  February 20, 2024
🗓 
👉  and ",
1580,1972,photos/photo_1581@12-02-2024_18-10-01.jpg,"

🌟 Send a valentine to someone special or secret crush
Come to room  choose a special card for your friend or bring your own valentine and put it in the special box. 

On February 14th, our cupids will deliver heartfelt messages to the dorm room!

❣️Note:  

📌",
1581,1973,photos/photo_1582@13-02-2024_15-07-29.jpg,"

InnoWWW club invites everyone to take part in the game “What? Where? When?” (""Что? Где? Когда?"") along with people all over the country

The game format is team, each team has up to 2 people. The questions are not thematic. 
If you haven't found a team, you can still take part in the game. Teams will be formed from individual players

",
1582,1974,photos/photo_1583@14-02-2024_09-31-39.jpg,,
1583,1975,photos/photo_1584@14-02-2024_09-31-40.jpg,,
1584,1976,photos/photo_1585@14-02-2024_09-31-40.jpg,,
1585,1977,photos/photo_1586@14-02-2024_09-31-41.jpg,,
1586,1978,photos/photo_1587@14-02-2024_09-31-41.jpg,,
1587,1979,photos/photo_1588@14-02-2024_09-31-41.jpg,,
1588,1980,photos/photo_1589@14-02-2024_09-31-42.jpg,,
1589,1981,photos/photo_1590@14-02-2024_09-31-42.jpg,,
1590,1982,photos/photo_1591@14-02-2024_10-18-49.jpg,"📣Dear students!

In honor of Valentine's Day, office 319 decided to offer a promotion on : “When you buy 2 items from the old collection, you get a 50 percent discount on the 2nd item“*! Buy profitable branded clothing for yourself and your close people, relatives, friends or neighbors! 

The offer is valid from 14.02.24 till 16.02.24

*

💌 Сlothes sizes on models  XS and S
📍Happy shopping!",
1591,1983,photos/photo_1592@14-02-2024_10-18-49.jpg,,
1592,1984,photos/photo_1593@14-02-2024_10-18-49.jpg,,
1593,1985,photos/photo_1594@14-02-2024_10-18-50.jpg,,
1594,1986,photos/photo_1595@14-02-2024_13-57-02.jpg,"The survey was launched in the federal state information system ""Unified Portal of State and Municipal Services"". This is an unique opportunity to contribute to the assessment of the effectiveness of government support measures. Take part in the survey now and help make development policy more successful. 

👉 ",
1595,1987,photos/photo_1596@15-02-2024_17-08-56.jpg,"
👤Victor Perevertkin: An overview of the virtualization approaches

🔖Considered for the ‘Total virtualization’ core course for BS students (CS, SD)
•  operating systems developer, currently working on KasperskyOS' microkernel;
•  occasional contributor and mentor to open source projects, mainly to ReactOS - an open source alternative to Windows.

","['Computer Science', 'Lecture']"
1596,1988,photos/photo_1597@16-02-2024_09-19-51.jpg,"
""I'm in Business"" is an educational program that is being implemented in 72 regions of Russia. The mission of the Program is to form a community of young professional mentors, ensuring the emergence of public initiatives and entrepreneurial projects; involving young people in socially significant activities that contribute to their self–determination and career guidance.

👉 , ","['Business', 'Programming']"
1597,1989,photos/photo_1598@16-02-2024_11-17-01.jpg,"Lecture with :Introduction to Deep Nonnegative Matrix Factorization / Introduction to first-order optimization methods (considered for Institute of Data Science and AI to potentially teach Analytical Geometry and Linear Algebra, ML, Optimization for BS -1/2 Year)",['Lecture']
1598,1990,photos/photo_1599@16-02-2024_13-22-01.jpg,"
Championship is a federal intellectual championship for bachelors of 3-4 courses, masters of 1-2 courses and university graduates. This is not only a competition among business solution development teams, but also a unique educational course from experts in the field of management and telecommunications.
The theme of the Olympiad in 2024 will be the concept of a ""Smart City"". Under the guidance of mentors from MegaFon, teams will have to develop high-tech solutions using artificial intelligence.


- Engineering,
- IT,
- Big Data,
- finance,
- marketing,
- management.

🏅 The winners will receive cash prizes of up to , letters of recommendation from the heads of MegaFon and GSOM St. Petersburg State University, career advice from experts, a chance to pass an accelerated selection for an internship and get into the personnel reserve of MegaFon.

March 1, 2024","['Olympiad', 'Business']"
1599,1991,photos/photo_1600@16-02-2024_13-38-10.jpg,"🔥

International multisport tournament ""Games of the Future"" in Kazan with 16 teams:
✔️3 finalists of the International Robot Battle Championship
✔️1 winner of the audience vote from among the semi-finalists of the International Robot Battle Championship
✔️12 teams - participants of the World Robotics Leagues


24.02 - 1/8 of the superfinal
25.02 - 1/4 of the superfinal
26.02 - the final battles for the title of Super Champion of the Battle of Robots

👉 🤩","['Robotics', 'Sports', 'Artificial Intelligence', 'Game']"
1600,1992,photos/photo_1601@16-02-2024_15-32-01.jpg,"
The competition is aimed at activating scientific, technical and innovative activities, identifying and supporting scientific, technical and innovative developments of students in the field of energy efficiency and energy conservation, as well as popularizing energy conservation and energy efficiency among young people.


- Automated information systems for energy efficiency and energy conservation management;
- air conditioning and ventilation;
- heat supply, water supply;
- power supply;
- and others.

 March 13, 2024. (The commission accepts the competition materials in electronic form to the address ).
: April 3-5, 2024",['Contest']
1601,1993,photos/photo_1602@17-02-2024_15-01-57.jpg,"🌏

On 29.02 - 02.03 we are planning many interesting events. Currently, we are seeking both Russians and international students willing to take part in:

🎎 
Showcase your culture at the fair! You'll have your own area dedicated to your country, which you can decorate and share interesting facts about your country with interested attendees. 
👉 to participate in the fair


Sing, dance, and share your national tunes! Everyone's welcome to participate. 
👉 for the concert

👱‍♂️
We are preparing interviews about countries, and as a representative of your country, you can share something interesting about your homeland. We'll publish these interviews with pictures. 
👉  info if you're interested

We can't wait to see you there — it's a great chance to share your culture!🫶","['Programming', 'Music']"
1602,1995,photos/photo_1603@19-02-2024_12-32-01.jpg,"
Students of 1-3 courses are invited to participate in the conference. Accommodation, meals and excursions will be paid for the participants at the expense of the organizers.


- Fundamental sciences
- Engineering (engineering projects)
- Robotics, mechatronics
- Programming
- Information technology and computer modeling
- and others.

🏅All participants of the conference will receive certificates of participation. The winners and prize-winners will receive diplomas

⏰ : March 6, 2024
🗓 : April 10-12, 2024
📍 : St. Petersburg
👉 ","['Conference', 'Programming']"
1603,1996,photos/photo_1604@20-02-2024_16-25-14.jpg,"Svetlana Vorobyeva: Basics of typography. Text formatting


•  Head of the design department at Innopolis University since 2023;
•  Co-author of the Dogma design system;
•  Has 5 years of commercial experience in the field of UI/UX design, incl. designed the HR platform in Sberbank;
•  Has a bachelor's degree in Design, Higher School of Economics, Russia.Considered for the ‘UX/UI’ elective course within the ‘Digital Product Management’ and ‘Data-Driven Management’ online Master’s programs",['Design']
1604,1997,photos/photo_1605@21-02-2024_14-56-13.jpg,"
IT Purple Conference  2024 is an all-Russian IT conference from MIPT for top students and graduates in the fields of ML, programming, mathematics and self-development.

: 
- Artificial intelligence; 
- Development; 
- Science and business.

👉 ","['Conference', 'Artificial Intelligence', 'Programming', 'Mathematics', 'Business', 'Machine Learning']"
1605,1998,photos/photo_1606@21-02-2024_16-24-01.jpg,"
Bootcamp will provide an opportunity for students to improve their algorithmic thinking skills, learn to work in a team and solve complex problems. The program includes lectures, practical exercises, teamwork and an ICPC sports programming contest. The condition for participating in the bootcamp is an organizational fee of 50,000 rubles per team.
: from April 23 to 27, 2024
: MIPT Campus


Students and teachers are invited to join a free sports programming course for coaches. The course will enhance programming skills, teach how to handle big data, boost competitiveness, improve understanding of algorithms and data structures, and expand knowledge in programming. Coaches can also discover new training methods and problem-solving approaches.
👉 ","['Programming', 'Sports']"
1606,1999,photos/photo_1607@21-02-2024_18-31-24.jpg,"🏆 
The competition is aimed at identifying, supporting and developing citizens of the Russian Federation who are interested in the gaming industry, want to create their own game projects and work in the gaming industry, as well as specialists already employed in this field. Participants of the event will be able to visit interactive locations from VK Play and Hobby World publishing, lectures and master classes from leading experts of the gaming industry from all over Russia, as well as evaluate the games created by the finalist teams of the ""Accelerator of Game Projects"" track.

 from March 1 to March 5, 2024
 March 3, 2024
: Kazan
,  and ",['Contest']
1607,2000,photos/photo_1608@22-02-2024_09-30-45.jpg,"

The competition is held among young people and students of Russian universities to develop an artificial intelligence system. In the competition, it is necessary, using data from key indicators of the Sustainable Development Goals of the Rostov region, to present the results of an automatic analysis of the state and dynamics of the Sustainable Development Goals.

: May 1, 2024
👉  and ","['Artificial Intelligence', 'Machine Learning']"
1608,2002,photos/photo_1609@22-02-2024_13-26-01.jpg,"📌today: 14:50 – 15:35
📌Room 308 / hybrid mode
👉the link in ",
1609,2003,photos/photo_1610@22-02-2024_16-36-53.jpg,"‼️ Dear students,

As part of the  OMP company, the developer of Aurora OS announces collection of applications for  in Jeopardy format on Aurora OS. 

During 4 hours you are invited in teams of up to 4 people to search for vulnerabilities in applications for your mobile device. You will be expected to complete several small tasks on topics such as cryptography, reverse and forensics, flavored with the specifics of the Aurora OS. Each team will be given a prepared device for 4 hours and 3 tasks. 

All participants will not leave without merch and new interesting knowledge. A unique opportunity to try to ""tinker"" with mobile OS :) 


Registered teams will be sent materials for preparation
🇷🇺 ","['Cybersecurity', 'Hackathon', 'Computer Science', 'Workshop', 'Contest', 'Internship', 'Seminar']"
1610,2004,photos/photo_1611@22-02-2024_18-31-18.jpg," bachelors and masters
 for 1 semester
 6000 rub. per month


- grades of ""4"" and ""5"" for the whole period (""5"" not less than 50%)
- Competition work that has not previously been awarded a scholarship, prize, other award or grant

1. research paper in the form of a scientific project 
2. an annotation of the research paper
3. review of the research advisor
4. the result of intellectual activity (patent, certificate, program product, technological development, etc.) (if available)
5. a grade list
6. list of publications in a scientific edition (if available)
7. list of public presentation of the results of the research work at a conference, seminar (if available)

 March 1
📑 All documents must be submitted to room 319

More information in the ",
1611,2005,photos/photo_1612@22-02-2024_20-00-33.jpg,"

A large-scale student community where it is possible to create your own project and realize the intellectual potential in our country.

:
""Doing"" is focused on identifying leadership positions among students whose projects contribute to the involvement of young people in the positive development agenda of the country.
💰 200 projects will receive a prize of 1,000,000 rubles.
⏰ Applications are accepted until 

""Pioneer"" will help first-year students express themselves, engage in the student community, and learn about the country's youth policy.
💰 400 winners will receive valuable prizes and gifts from the organizers and partners.
⏰ Applications are accepted until 

👉 ",
1612,2006,photos/photo_1613@23-02-2024_14-00-11.jpg,"🌏 

International Fest - is a celebration of cultures in Innopolis University. We have students from over 30 countries! Let's expose the richness of various traditions, cuisines, crafts and arts!

🔥 
29.02 - International Quiz 
1.03 - Roundtable discussion
2.03 - International , Creative and amazing Party together 
And many activities, interviews, life hacks and special guest from  Kazan universities await you

✅ Sign up to be a  and make this International Fest unforgettable

","['Programming', 'Festival']"
